GP ID,New District,Block Name,GP Name,Urbanies,District ID,Block ID
8482,DIDWANA-KUCHAMAN,LADNU,CHANDRAI,,32,267
8483,DIDWANA-KUCHAMAN,LADNU,CHHAPARA,,32,267
8484,DIDWANA-KUCHAMAN,LADNU,DHEENGSARI,,32,267
8485,DIDWANA-KUCHAMAN,LADNU,DHYAWA,,32,267
8486,DIDWANA-KUCHAMAN,LADNU,DUJAR,,32,267
8487,DIDWANA-KUCHAMAN,LADNU,GENANA,,32,267
8488,DIDWANA-KUCHAMAN,LADNU,GHEERDODA MITHA,,32,267
8489,DIDWANA-KUCHAMAN,LADNU,HUDASH,,32,267
8490,DIDWANA-KUCHAMAN,LADNU,INDERPURA,,32,267
8491,DIDWANA-KUCHAMAN,LADNU,JASWANTGARH,,32,267
8492,DIDWANA-KUCHAMAN,LADNU,KHAMIYAD,,32,267
8493,DIDWANA-KUCHAMAN,LADNU,KUSUMBI ALIPUR,,32,267
8494,DIDWANA-KUCHAMAN,LADNU,LACHHARI,,32,267
8495,DIDWANA-KUCHAMAN,LADNU,LEDI,,32,267
8496,DIDWANA-KUCHAMAN,LADNU,MALGAON,,32,267
8497,DIDWANA-KUCHAMAN,LADNU,MANGALPURA,,32,267
8498,DIDWANA-KUCHAMAN,LADNU,MEETHRI,,32,267
8499,DIDWANA-KUCHAMAN,LADNU,NIMBI JODHA,,32,267
8500,DIDWANA-KUCHAMAN,LADNU,ODEET,,32,267
8501,DIDWANA-KUCHAMAN,LADNU,RATAU,,32,267
8502,DIDWANA-KUCHAMAN,LADNU,REENGAN,,32,267
8503,DIDWANA-KUCHAMAN,LADNU,RODOO,,32,267
8504,DIDWANA-KUCHAMAN,LADNU,SANWARAD,,32,267
8505,DIDWANA-KUCHAMAN,LADNU,SARDI,,32,267
8506,DIDWANA-KUCHAMAN,LADNU,SEENWA,,32,267
8507,DIDWANA-KUCHAMAN,LADNU,SILANWAD,,32,267
8508,DIDWANA-KUCHAMAN,LADNU,SUNARI,,32,267
8509,DIDWANA-KUCHAMAN,LADNU,TANWARA,,32,267
8510,DIDWANA-KUCHAMAN,LADNU,UDARASAR,,32,267
8511,DIDWANA-KUCHAMAN,MAKRANA,ALTAWA,,32,268
8512,DIDWANA-KUCHAMAN,MAKRANA,ASARWA,,32,268
8513,DIDWANA-KUCHAMAN,MAKRANA,BAJOLI,,32,268
8514,DIDWANA-KUCHAMAN,MAKRANA,BARWALI,,32,268
8515,DIDWANA-KUCHAMAN,MAKRANA,BESROLI,,32,268
8516,DIDWANA-KUCHAMAN,MAKRANA,BHAIYA KALAN,,32,268
8517,DIDWANA-KUCHAMAN,MAKRANA,BHARNAI,,32,268
8518,DIDWANA-KUCHAMAN,MAKRANA,BHINCHAWA,,32,268
8519,DIDWANA-KUCHAMAN,MAKRANA,BILLU,,32,268
8520,DIDWANA-KUCHAMAN,MAKRANA,BUDSU,,32,268
8521,DIDWANA-KUCHAMAN,MAKRANA,CHANDI,,32,268
8522,DIDWANA-KUCHAMAN,MAKRANA,DEORI,,32,268
8523,DIDWANA-KUCHAMAN,MAKRANA,DHANANWAN,,32,268
8524,DIDWANA-KUCHAMAN,MAKRANA,DOBRI KALAN,,32,268
8525,DIDWANA-KUCHAMAN,MAKRANA,GEHDAKALAN,,32,268
8526,DIDWANA-KUCHAMAN,MAKRANA,GELASAR,,32,268
8527,DIDWANA-KUCHAMAN,MAKRANA,HUDIYA,,32,268
8528,DIDWANA-KUCHAMAN,MAKRANA,INDOKHA,,32,268
8529,DIDWANA-KUCHAMAN,MAKRANA,ITAWA BAMANIYA,,32,268
8530,DIDWANA-KUCHAMAN,MAKRANA,ITAWA LAKHA,,32,268
8531,DIDWANA-KUCHAMAN,MAKRANA,JAKHLI,,32,268
8532,DIDWANA-KUCHAMAN,MAKRANA,JOOSARI,,32,268
8533,DIDWANA-KUCHAMAN,MAKRANA,JUSARIYA,,32,268
8534,DIDWANA-KUCHAMAN,MAKRANA,KALWA BADA,,32,268
8535,DIDWANA-KUCHAMAN,MAKRANA,KASHINAGAR,,32,268
8536,DIDWANA-KUCHAMAN,MAKRANA,KHARDIYA,,32,268
8537,DIDWANA-KUCHAMAN,MAKRANA,KHERI SHEELA,,32,268
8538,DIDWANA-KUCHAMAN,MAKRANA,KUKROD,,32,268
8539,DIDWANA-KUCHAMAN,MAKRANA,LOROLI,,32,268
8540,DIDWANA-KUCHAMAN,MAKRANA,MAMDOLI,,32,268
8541,DIDWANA-KUCHAMAN,MAKRANA,MANANA,,32,268
8542,DIDWANA-KUCHAMAN,MAKRANA,MODI CHARNA,,32,268
8543,DIDWANA-KUCHAMAN,MAKRANA,NANDOLI MERTIYA,,32,268
8544,DIDWANA-KUCHAMAN,MAKRANA,NIMBADI,,32,268
8545,DIDWANA-KUCHAMAN,MAKRANA,RAMSIYA,,32,268
8546,DIDWANA-KUCHAMAN,MAKRANA,RANIGAON,,32,268
8547,DIDWANA-KUCHAMAN,MAKRANA,SABALPUR,,32,268
8548,DIDWANA-KUCHAMAN,MAKRANA,SAFED BADI,,32,268
8549,DIDWANA-KUCHAMAN,MAKRANA,SARNAWDA,,32,268
8550,NAGAUR,MERTA,AAKELI A,,31,269
8551,NAGAUR,MERTA,BARGAON,,31,269
8552,NAGAUR,MERTA,BASNI SEJA,,31,269
8553,NAGAUR,MERTA,BEETAN,,31,269
8554,NAGAUR,MERTA,BHATIYON KI DHANI,,31,269
8555,NAGAUR,MERTA,CHHAPRI KHURD,,31,269
8556,NAGAUR,MERTA,DABRIYANI KALAN,,31,269
8557,NAGAUR,MERTA,DADHWARA,,31,269
8558,NAGAUR,MERTA,DANGAWAS,,31,269
8559,NAGAUR,MERTA,DATANI,,31,269
8560,NAGAUR,MERTA,DHADHLAS UDA,,31,269
8561,NAGAUR,MERTA,DHAWA,,31,269
8562,NAGAUR,MERTA,GAGRANA,,31,269
8563,NAGAUR,MERTA,GANTHIYA,,31,269
8564,NAGAUR,MERTA,GOTTAN,,31,269
8565,NAGAUR,MERTA,HARSOLAO,,31,269
8566,NAGAUR,MERTA,INDAWAR,,31,269
8567,NAGAUR,MERTA,JARODA KALAN,,31,269
8568,NAGAUR,MERTA,KALRU,,31,269
8569,NAGAUR,MERTA,KARWASARON KI DHANI,,31,269
8570,NAGAUR,MERTA,KATYASANI,,31,269
8571,NAGAUR,MERTA,KHAKHARKI,,31,269
8572,NAGAUR,MERTA,KHEDULI,,31,269
8573,NAGAUR,MERTA,KURDAYA,,31,269
8574,NAGAUR,MERTA,LAMBA JATAN,,31,269
8575,NAGAUR,MERTA,LEELIYA,,31,269
8576,NAGAUR,MERTA,MERTA ROAD,Urbanies,31,269
8577,NAGAUR,MERTA,MOKALPUR,,31,269
8578,NAGAUR,MERTA,MORARA,,31,269
8579,NAGAUR,MERTA,MUGDARA,,31,269
8580,NAGAUR,MERTA,NETADIYA,,31,269
8581,NAGAUR,MERTA,NOKHA CHANDAWATA,,31,269
8582,NAGAUR,MERTA,OLADAN,,31,269
8583,NAGAUR,MERTA,POONDLOO,,31,269
8584,NAGAUR,MERTA,REN,,31,269
8585,NAGAUR,MERTA,RIYA SHYAMDAS,,31,269
8586,NAGAUR,MERTA,ROL CHANDAWATA,,31,269
8587,NAGAUR,MERTA,SATLAWAS,,31,269
8588,NAGAUR,MERTA,SOGAWAS,,31,269
8589,NAGAUR,MERTA,TALANPUR,,31,269
8590,NAGAUR,MERTA,TUNKLIYA,,31,269
8591,DIDWANA-KUCHAMAN,MOLASAR,AKODA,,32,270
8592,DIDWANA-KUCHAMAN,MOLASAR,ALAKH PURA,,32,270
8593,DIDWANA-KUCHAMAN,MOLASAR,BANSA,,32,270
8594,DIDWANA-KUCHAMAN,MOLASAR,BARDAWA,,32,270
8595,DIDWANA-KUCHAMAN,MOLASAR,BEGSAR,,32,270
8596,DIDWANA-KUCHAMAN,MOLASAR,BERI KHURD,,32,270
8597,DIDWANA-KUCHAMAN,MOLASAR,BERWA,,32,270
8598,DIDWANA-KUCHAMAN,MOLASAR,BHADALIYA,,32,270
8599,DIDWANA-KUCHAMAN,MOLASAR,BHOPJI KA BAS,,32,270
8600,DIDWANA-KUCHAMAN,MOLASAR,CHHAPRI KALAN,,32,270
8601,DIDWANA-KUCHAMAN,MOLASAR,CHHAPRI KHURD,,32,270
8602,DIDWANA-KUCHAMAN,MOLASAR,DABRA,,32,270
8603,DIDWANA-KUCHAMAN,MOLASAR,DAKI PURA,,32,270
8604,DIDWANA-KUCHAMAN,MOLASAR,DAUDSAR,,32,270
8605,DIDWANA-KUCHAMAN,MOLASAR,DHANKOLI,,32,270
8606,DIDWANA-KUCHAMAN,MOLASAR,DINDAR PURA,,32,270
8607,DIDWANA-KUCHAMAN,MOLASAR,KHAKHOLI,,32,270
8608,DIDWANA-KUCHAMAN,MOLASAR,KHOJASH,,32,270
8609,DIDWANA-KUCHAMAN,MOLASAR,LADARIYA,,32,270
8610,DIDWANA-KUCHAMAN,MOLASAR,MOLASAR,,32,270
8611,DIDWANA-KUCHAMAN,MOLASAR,NIMOD,,32,270
8612,DIDWANA-KUCHAMAN,MOLASAR,NUWA,,32,270
8613,DIDWANA-KUCHAMAN,MOLASAR,PHOGRI,,32,270
8614,DIDWANA-KUCHAMAN,MOLASAR,RASIDPURA,,32,270
8615,DIDWANA-KUCHAMAN,MOLASAR,SUDRASAN,,32,270
8616,DIDWANA-KUCHAMAN,MOLASAR,THEBRI,,32,270
8617,DIDWANA-KUCHAMAN,MOLASAR,TOSHINA,,32,270
8618,NAGAUR,MUNDWA,ARAWAR,,31,271
8619,NAGAUR,MUNDWA,ASAWARI,,31,271
8620,NAGAUR,MUNDWA,BALAYA,,31,271
8621,NAGAUR,MUNDWA,BHADORA,,31,271
8622,NAGAUR,MUNDWA,BORWA,,31,271
8623,NAGAUR,MUNDWA,BUNRAWATAN,,31,271
8624,NAGAUR,MUNDWA,DEEDIYA KALAN,,31,271
8625,NAGAUR,MUNDWA,FIROD,,31,271
8626,NAGAUR,MUNDWA,GAAJU,,31,271
8627,NAGAUR,MUNDWA,GELOLI,,31,271
8628,NAGAUR,MUNDWA,GOTHARA,,31,271
8629,NAGAUR,MUNDWA,GWALOO,,31,271
8630,NAGAUR,MUNDWA,HILORI,,31,271
8631,NAGAUR,MUNDWA,INANA,,31,271
8632,NAGAUR,MUNDWA,JANANA,,31,271
8633,NAGAUR,MUNDWA,JHUJHANDA,,31,271
8634,NAGAUR,MUNDWA,KARLOO,,31,271
8635,NAGAUR,MUNDWA,KHAJWANA,,31,271
8636,NAGAUR,MUNDWA,KHARNAL,,31,271
8637,NAGAUR,MUNDWA,LUNSARA,,31,271
8638,NAGAUR,MUNDWA,MANAKPUR,,31,271
8639,NAGAUR,MUNDWA,MUNDIYAR,,31,271
8640,NAGAUR,MUNDWA,NIMBARI CHANDAWATAN,,31,271
8641,NAGAUR,MUNDWA,PALRI JODHA,,31,271
8642,NAGAUR,MUNDWA,ROL,,31,271
8643,NAGAUR,MUNDWA,ROON,,31,271
8644,NAGAUR,MUNDWA,ROOPATHAL,,31,271
8645,NAGAUR,MUNDWA,SANKHWAS,,31,271
8646,NAGAUR,MUNDWA,SENANI,,31,271
8647,NAGAUR,MUNDWA,SHEELGOAN,,31,271
8648,NAGAUR,MUNDWA,THIROD,,31,271
8649,NAGAUR,NAGAUR,ALAY,,31,272
8650,NAGAUR,NAGAUR,AMARPURA,,31,272
8651,NAGAUR,NAGAUR,ATHIYASAN,Urbanies,31,272
8652,NAGAUR,NAGAUR,BALWA,,31,272
8653,NAGAUR,NAGAUR,BARANGAON,,31,272
8654,NAGAUR,NAGAUR,BARANI,,31,272
8655,NAGAUR,NAGAUR,BAWAD,,31,272
8656,NAGAUR,NAGAUR,BHADANA,,31,272
8657,NAGAUR,NAGAUR,BHAKROD,,31,272
8658,NAGAUR,NAGAUR,CHAU,,31,272
8659,NAGAUR,NAGAUR,CHENAR,Urbanies,31,272
8660,NAGAUR,NAGAUR,CHHEELA,,31,272
8661,NAGAUR,NAGAUR,CHUNTISARA,,31,272
8662,NAGAUR,NAGAUR,DHUNDHWALON KI DHANI,,31,272
8663,NAGAUR,NAGAUR,DUKOSI,Urbanies,31,272
8664,NAGAUR,NAGAUR,GAGWANA,,31,272
8665,NAGAUR,NAGAUR,GHANTHILASAR,,31,272
8666,NAGAUR,NAGAUR,GOGELAO,,31,272
8667,NAGAUR,NAGAUR,HANUMANNAGR,,31,272
8668,NAGAUR,NAGAUR,JHADISARA,,31,272
8669,NAGAUR,NAGAUR,JODHIYASI,,31,272
8670,NAGAUR,NAGAUR,KALRI,,31,272
8671,NAGAUR,NAGAUR,KHADKHALI,,31,272
8672,NAGAUR,NAGAUR,KHARI KARAMSOTA,,31,272
8673,NAGAUR,NAGAUR,KUMARI,Urbanies,31,272
8674,NAGAUR,NAGAUR,MAKORI,,31,272
8675,NAGAUR,NAGAUR,MUNDASAR,,31,272
8676,NAGAUR,NAGAUR,RAIDHANU,,31,272
8677,NAGAUR,NAGAUR,ROHINI,,31,272
8678,NAGAUR,NAGAUR,SADOKAN,,31,272
8679,NAGAUR,NAGAUR,SARASANI,,31,272
8680,NAGAUR,NAGAUR,SATHERAN,,31,272
8681,NAGAUR,NAGAUR,SEWRI,,31,272
8682,NAGAUR,NAGAUR,SHRI BALAJI,,31,272
8683,NAGAUR,NAGAUR,SHYAMSAR,,31,272
8684,NAGAUR,NAGAUR,SINGER,,31,272
8685,NAGAUR,NAGAUR,SINOD,,31,272
8686,NAGAUR,NAGAUR,TAUSAR,Urbanies,31,272
8687,NAGAUR,NAGAUR,UNTWALIYA,,31,272
8688,DIDWANA-KUCHAMAN,NAWA,BARJAN,,32,273
8689,DIDWANA-KUCHAMAN,NAWA,BHAGWANPURA,,32,273
8690,DIDWANA-KUCHAMAN,NAWA,BHOONI,,32,273
8691,DIDWANA-KUCHAMAN,NAWA,CHOSLA,,32,273
8692,DIDWANA-KUCHAMAN,NAWA,DEVALI KALAN,,32,273
8693,DIDWANA-KUCHAMAN,NAWA,GOVINDI,,32,273
8694,DIDWANA-KUCHAMAN,NAWA,GUDHA SALT,,32,273
8695,DIDWANA-KUCHAMAN,NAWA,INDOKHA,,32,273
8696,DIDWANA-KUCHAMAN,NAWA,JABDINAGAR,,32,273
8697,DIDWANA-KUCHAMAN,NAWA,KHAKHARKI,,32,273
8698,DIDWANA-KUCHAMAN,NAWA,KHARDIYA,,32,273
8699,DIDWANA-KUCHAMAN,NAWA,LICHANA,,32,273
8700,DIDWANA-KUCHAMAN,NAWA,LOONWA,,32,273
8701,DIDWANA-KUCHAMAN,NAWA,MAHARAJPURA,,32,273
8702,DIDWANA-KUCHAMAN,NAWA,MAROTH,,32,273
8703,DIDWANA-KUCHAMAN,NAWA,MEETHARI,,32,273
8704,DIDWANA-KUCHAMAN,NAWA,MINDA,,32,273
8705,DIDWANA-KUCHAMAN,NAWA,MOONDGASOI,,32,273
8706,DIDWANA-KUCHAMAN,NAWA,MUWANA,,32,273
8707,DIDWANA-KUCHAMAN,NAWA,PANCHOTA,,32,273
8708,DIDWANA-KUCHAMAN,NAWA,RAJLIYA,,32,273
8709,DIDWANA-KUCHAMAN,NAWA,SHIMBHUPURA,,32,273
8710,DIDWANA-KUCHAMAN,NAWA,SHYAMGARH,,32,273
8711,DIDWANA-KUCHAMAN,NAWA,SOLAYA,,32,273
8712,DIDWANA-KUCHAMAN,PARBATSAR,BADU,,32,274
8713,DIDWANA-KUCHAMAN,PARBATSAR,BAGOT,,32,274
8714,DIDWANA-KUCHAMAN,PARBATSAR,BAJWAS,,32,274
8715,DIDWANA-KUCHAMAN,PARBATSAR,BAREV,,32,274
8716,DIDWANA-KUCHAMAN,PARBATSAR,BASSI,,32,274
8717,DIDWANA-KUCHAMAN,PARBATSAR,BHADSIYA,,32,274
8718,DIDWANA-KUCHAMAN,PARBATSAR,BHADWA,,32,274
8719,DIDWANA-KUCHAMAN,PARBATSAR,BHAKRI MAULAS,,32,274
8720,DIDWANA-KUCHAMAN,PARBATSAR,BIDIYAD,,32,274
8721,DIDWANA-KUCHAMAN,PARBATSAR,BITHWALIYA,,32,274
8722,DIDWANA-KUCHAMAN,PARBATSAR,CHITAI,,32,274
8723,DIDWANA-KUCHAMAN,PARBATSAR,DHADHOTA,,32,274
8724,DIDWANA-KUCHAMAN,PARBATSAR,GANGWA,,32,274
8725,DIDWANA-KUCHAMAN,PARBATSAR,GINGOLI,,32,274
8726,DIDWANA-KUCHAMAN,PARBATSAR,GULAR,,32,274
8727,DIDWANA-KUCHAMAN,PARBATSAR,GURAH,,32,274
8728,DIDWANA-KUCHAMAN,PARBATSAR,HARNAWA,,32,274
8729,DIDWANA-KUCHAMAN,PARBATSAR,HULDHANI,,32,274
8730,DIDWANA-KUCHAMAN,PARBATSAR,JANJEELA,,32,274
8731,DIDWANA-KUCHAMAN,PARBATSAR,JAWLA,,32,274
8732,DIDWANA-KUCHAMAN,PARBATSAR,JHALARA,,32,274
8733,DIDWANA-KUCHAMAN,PARBATSAR,KALETARA,,32,274
8734,DIDWANA-KUCHAMAN,PARBATSAR,KHIDARPURA,,32,274
8735,DIDWANA-KUCHAMAN,PARBATSAR,KHOKHAR,,32,274
8736,DIDWANA-KUCHAMAN,PARBATSAR,KINSARIYA,,32,274
8737,DIDWANA-KUCHAMAN,PARBATSAR,KUNDARI,,32,274
8738,DIDWANA-KUCHAMAN,PARBATSAR,KURADA,,32,274
8739,DIDWANA-KUCHAMAN,PARBATSAR,LALANA KALAN,,32,274
8740,DIDWANA-KUCHAMAN,PARBATSAR,MANGLANA,,32,274
8741,DIDWANA-KUCHAMAN,PARBATSAR,MAYAPUR,,32,274
8742,DIDWANA-KUCHAMAN,PARBATSAR,MODI KHURD,,32,274
8743,DIDWANA-KUCHAMAN,PARBATSAR,NENIYA,,32,274
8744,DIDWANA-KUCHAMAN,PARBATSAR,NETIYAS,,32,274
8745,DIDWANA-KUCHAMAN,PARBATSAR,PEEH,,32,274
8746,DIDWANA-KUCHAMAN,PARBATSAR,PEELWA,,32,274
8747,DIDWANA-KUCHAMAN,PARBATSAR,PEEPLAD,,32,274
8748,DIDWANA-KUCHAMAN,PARBATSAR,RABDIYAD,,32,274
8749,DIDWANA-KUCHAMAN,PARBATSAR,RAGHUNATHPURA,,32,274
8750,DIDWANA-KUCHAMAN,PARBATSAR,RID,,32,274
8751,DIDWANA-KUCHAMAN,PARBATSAR,ROHINDI,,32,274
8752,DIDWANA-KUCHAMAN,PARBATSAR,RUNIJA,,32,274
8753,DIDWANA-KUCHAMAN,PARBATSAR,TAPARWARA,,32,274
8754,NAGAUR,RIYAN BADI,ARNIYALA,,31,275
8755,NAGAUR,RIYAN BADI,BAGAR,,31,275
8756,NAGAUR,RIYAN BADI,BARAYALI,,31,275
8757,NAGAUR,RIYAN BADI,BEEJATHAL,,31,275
8758,NAGAUR,RIYAN BADI,BHAWAL,,31,275
8759,NAGAUR,RIYAN BADI,CHAWADIYA KALAN,,31,275
8760,NAGAUR,RIYAN BADI,CHUNDIYA,,31,275
8761,NAGAUR,RIYAN BADI,GAWARDI,,31,275
8762,NAGAUR,RIYAN BADI,JARAU KALAN,,31,275
8763,NAGAUR,RIYAN BADI,JASNAGAR,,31,275
8764,NAGAUR,RIYAN BADI,JASWANTABAD,,31,275
8765,NAGAUR,RIYAN BADI,JATAWAS,,31,275
8766,NAGAUR,RIYAN BADI,JHINTIYA,,31,275
8767,NAGAUR,RIYAN BADI,LAMPOLAI,,31,275
8768,NAGAUR,RIYAN BADI,MEDAS,,31,275
8769,NAGAUR,RIYAN BADI,PADOO KALAN,,31,275
8770,NAGAUR,RIYAN BADI,PADOO KHURD,,31,275
8771,NAGAUR,RIYAN BADI,RIYAN BARI,Urbanies,31,275
8772,NAGAUR,RIYAN BADI,ROHISA,,31,275
8773,NAGAUR,RIYAN BADI,SENSRA,,31,275
8774,PALI,BALI,AMLIYA,,33,276
8775,PALI,BALI,BARWA,,33,276
8776,PALI,BALI,BEDAL,,33,276
8777,PALI,BALI,BERA,,33,276
8778,PALI,BALI,BERDI,,33,276
8779,PALI,BALI,BHANDAR,,33,276
8780,PALI,BALI,BHATUND,,33,276
8781,PALI,BALI,BHEETWARA,,33,276
8782,PALI,BALI,BHIMANA,,33,276
8783,PALI,BALI,BIJAPUR,,33,276
8784,PALI,BALI,BISALPUR,,33,276
8785,PALI,BALI,BOYA,,33,276
8786,PALI,BALI,CHAMUNDERI,,33,276
8787,PALI,BALI,DHANI,,33,276
8788,PALI,BALI,DOODNI,,33,276
8789,PALI,BALI,GORIYA,,33,276
8790,PALI,BALI,GURALAS,,33,276
8791,PALI,BALI,KAKARADI,,33,276
8792,PALI,BALI,KHETARLI,,33,276
8793,PALI,BALI,KHIMEL,,33,276
8794,PALI,BALI,KOTBALIYAN,,33,276
8795,PALI,BALI,KOTHAR,,33,276
8796,PALI,BALI,KOYALWAO,,33,276
8797,PALI,BALI,KUMTIYA,,33,276
8798,PALI,BALI,KUNDAL,,33,276
8799,PALI,BALI,KURAN,,33,276
8800,PALI,BALI,LALPURA,,33,276
8801,PALI,BALI,LATARA,,33,276
8802,PALI,BALI,LUNAWA,,33,276
8803,PALI,BALI,LUNDARA,,33,276
8804,PALI,BALI,MALNOO,,33,276
8805,PALI,BALI,MIRGESWAR,,33,276
8806,PALI,BALI,MOKAMPURA,,33,276
8807,PALI,BALI,MUNDARA,,33,276
8808,PALI,BALI,NADIYA,,33,276
8809,PALI,BALI,NANA,,33,276
8810,PALI,BALI,PADERLA,,33,276
8811,PALI,BALI,PEEPLA,,33,276
8812,PALI,BALI,PERWA,,33,276
8813,PALI,BALI,PHALNA (RURAL),,33,276
8814,PALI,BALI,RAMPURA,,33,276
8815,PALI,BALI,SENA,,33,276
8816,PALI,BALI,SESLI,,33,276
8817,PALI,BALI,SEWARI,,33,276
8818,PALI,BALI,SHIVTALOB,,33,276
8819,PALI,BALI,THANDI BERI,,33,276
8820,PALI,BALI,UPLA BHIMANA,,33,276
8821,PALI,DESURI,AANA,,33,277
8822,PALI,DESURI,BAGOL,,33,277
8823,PALI,DESURI,BAROD,,33,277
8824,PALI,DESURI,DADAI,,33,277
8825,PALI,DESURI,DAYLANA KALAN,,33,277
8826,PALI,DESURI,DESURI,,33,277
8827,PALI,DESURI,DHALOP,,33,277
8828,PALI,DESURI,DUDAPURA,,33,277
8829,PALI,DESURI,GHANERAO,,33,277
8830,PALI,DESURI,GUDA JATAN,,33,277
8831,PALI,DESURI,KESULI,,33,277
8832,PALI,DESURI,KOT SOLANKIYAN,,33,277
8833,PALI,DESURI,KOTRI,,33,277
8834,PALI,DESURI,MADA,,33,277
8835,PALI,DESURI,MAGAR TALAB,,33,277
8836,PALI,DESURI,MANDIGARH,,33,277
8837,PALI,DESURI,MANDPUR,,33,277
8838,PALI,DESURI,MORKHA,,33,277
8839,PALI,DESURI,NADOL,,33,277
8840,PALI,DESURI,NARLAI,,33,277
8841,PALI,DESURI,PANOTA,,33,277
8842,PALI,DESURI,SANSARI,,33,277
8843,PALI,DESURI,SINDARLI,,33,277
8844,PALI,DESURI,SUMER,,33,277
8845,BEAWAR,JAITARAN,AGEWA,,2,278
8846,BEAWAR,JAITARAN,AMARPURA,,2,278
8847,BEAWAR,JAITARAN,ANANDPUR KALU,,2,278
8848,BEAWAR,JAITARAN,ASARLAI,,2,278
8849,BEAWAR,JAITARAN,BAGATPURA MANDI CHOURAHA,,2,278
8850,BEAWAR,JAITARAN,BALARA,,2,278
8851,BEAWAR,JAITARAN,BALUNDA,,2,278
8852,BEAWAR,JAITARAN,BANJA KURI,,2,278
8853,BEAWAR,JAITARAN,BER KALAN,,2,278
8854,BEAWAR,JAITARAN,BHOOMBALIYA,,2,278
8855,BEAWAR,JAITARAN,BIROL,,2,278
8856,BEAWAR,JAITARAN,CHAWANDIA KALLAN,,2,278
8857,BEAWAR,JAITARAN,DEORIYA,,2,278
8858,BEAWAR,JAITARAN,DIGARNA,,2,278
8859,BEAWAR,JAITARAN,FALKA,,2,278
8860,BEAWAR,JAITARAN,GARNIYA,,2,278
8861,BEAWAR,JAITARAN,GHORAWAR,,2,278
8862,BEAWAR,JAITARAN,KANECHA,,2,278
8863,BEAWAR,JAITARAN,KANWALIYA KALLAN,,2,278
8864,BEAWAR,JAITARAN,KEKINDARA,,2,278
8865,BEAWAR,JAITARAN,KHARADI,,2,278
8866,BEAWAR,JAITARAN,KURKI,,2,278
8867,BEAWAR,JAITARAN,LAMBIYA,,2,278
8868,BEAWAR,JAITARAN,LOTOTI,,2,278
8869,BEAWAR,JAITARAN,MOHRAI,,2,278
8870,BEAWAR,JAITARAN,NIMAJ,,2,278
8871,BEAWAR,JAITARAN,NIMBOL,,2,278
8872,BEAWAR,JAITARAN,PALIYAWAS,,2,278
8873,BEAWAR,JAITARAN,PATWA,,2,278
8874,BEAWAR,JAITARAN,PEEPALIYA KHURD,,2,278
8875,BEAWAR,JAITARAN,PEEPARA,,2,278
8876,BEAWAR,JAITARAN,PHOOLMAL,,2,278
8877,BEAWAR,JAITARAN,RABRIYAWAS,,2,278
8878,BEAWAR,JAITARAN,RAMAWAS KALAN,,2,278
8879,BEAWAR,JAITARAN,RAS,,2,278
8880,BEAWAR,JAITARAN,SANGAWAS,,2,278
8881,BEAWAR,JAITARAN,SEWARIYA,,2,278
8882,BEAWAR,JAITARAN,TOONKARA,,2,278
8883,PALI,KHARCHI(MAR.JUN),AUWA,,33,279
8884,PALI,KHARCHI(MAR.JUN),BANSOR,,33,279
8885,PALI,KHARCHI(MAR.JUN),BANTA,,33,279
8886,PALI,KHARCHI(MAR.JUN),BARSA,,33,279
8887,PALI,KHARCHI(MAR.JUN),BASNI JOJAWAR,,33,279
8888,PALI,KHARCHI(MAR.JUN),BHAGORA,,33,279
8889,PALI,KHARCHI(MAR.JUN),BHIWALIYA,,33,279
8890,PALI,KHARCHI(MAR.JUN),BITHORA KALAN,,33,279
8891,PALI,KHARCHI(MAR.JUN),BORI MADA,,33,279
8892,PALI,KHARCHI(MAR.JUN),BORNARI,,33,279
8893,PALI,KHARCHI(MAR.JUN),CHAUKARIYA,,33,279
8894,PALI,KHARCHI(MAR.JUN),CHAWADIYA,,33,279
8895,PALI,KHARCHI(MAR.JUN),CHIRPATIYA,,33,279
8896,PALI,KHARCHI(MAR.JUN),DEOLI,,33,279
8897,PALI,KHARCHI(MAR.JUN),DHAMLI,,33,279
8898,PALI,KHARCHI(MAR.JUN),DHANLA,,33,279
8899,PALI,KHARCHI(MAR.JUN),DHUNDHALA,,33,279
8900,PALI,KHARCHI(MAR.JUN),DUDOR,,33,279
8901,PALI,KHARCHI(MAR.JUN),GADANA,,33,279
8902,PALI,KHARCHI(MAR.JUN),GUDA SOORSINGH,,33,279
8903,PALI,KHARCHI(MAR.JUN),GURA KESHAR SINGH,,33,279
8904,PALI,KHARCHI(MAR.JUN),GURA RAMSINGH,,33,279
8905,PALI,KHARCHI(MAR.JUN),HINGOLA KHURD,,33,279
8906,PALI,KHARCHI(MAR.JUN),ISALI,,33,279
8907,PALI,KHARCHI(MAR.JUN),JADAN,,33,279
8908,PALI,KHARCHI(MAR.JUN),JANUDA,,33,279
8909,PALI,KHARCHI(MAR.JUN),JHINJHARDI,,33,279
8910,PALI,KHARCHI(MAR.JUN),JOJAWAR,,33,279
8911,PALI,KHARCHI(MAR.JUN),KANTALIYA,,33,279
8912,PALI,KHARCHI(MAR.JUN),KARARI,,33,279
8913,PALI,KHARCHI(MAR.JUN),MALSA BAORI,,33,279
8914,PALI,KHARCHI(MAR.JUN),MANDA,,33,279
8915,PALI,KHARCHI(MAR.JUN),MUSALIYA,,33,279
8916,PALI,KHARCHI(MAR.JUN),NARSINGHPURA,,33,279
