GP ID,Old District Name,New District,Block Name,GP Name,Urbanies,District ID,Block ID
21.0,PALI,PALI,ROHAT,SINGARI,,33.0,6.0
22.0,PALI,PALI,ROHAT,SONAILAKHA,,33.0,6.0
23.0,PALI,PALI,ROHAT,VAYAD,,33.0,6.0
1.0,PALI,PALI,SOJAT,ATBRA,,33.0,7.0
2.0,PALI,PALI,SOJAT,BAGARI NAGAR,,33.0,7.0
3.0,PALI,PALI,SOJAT,BASNA,,33.0,7.0
4.0,PALI,PALI,SOJAT,BHAISANA,,33.0,7.0
5.0,PALI,PALI,SOJAT,BIRAWAS,,33.0,7.0
6.0,PALI,PALI,SOJAT,BOYAL,,33.0,7.0
7.0,PALI,PALI,SOJAT,CHANDAWAL,,33.0,7.0
8.0,PALI,PALI,SOJAT,CHANDAWAL STATION,,33.0,7.0
9.0,PALI,PALI,SOJAT,CHARWAS,,33.0,7.0
10.0,PALI,PALI,SOJAT,CHOPRA,,33.0,7.0
11.0,PALI,PALI,SOJAT,DHAKRI,,33.0,7.0
12.0,PALI,PALI,SOJAT,DHEENAWAS,,33.0,7.0
13.0,PALI,PALI,SOJAT,DHURASANI,,33.0,7.0
14.0,PALI,PALI,SOJAT,GAGRAU,,33.0,7.0
15.0,PALI,PALI,SOJAT,GUDA BEEJA,,33.0,7.0
16.0,PALI,PALI,SOJAT,GUDA KALAN,,33.0,7.0
17.0,PALI,PALI,SOJAT,GUDA RAMSINGH,,33.0,7.0
18.0,PALI,PALI,SOJAT,HARIYA MALI,,33.0,7.0
19.0,PALI,PALI,SOJAT,JHUPELAO,,33.0,7.0
20.0,PALI,PALI,SOJAT,KARMAWAS,,33.0,7.0
21.0,PALI,PALI,SOJAT,KELWAD,,33.0,7.0
22.0,PALI,PALI,SOJAT,KHARIYA NEEV,,33.0,7.0
23.0,PALI,PALI,SOJAT,KHARIYA SODA,,33.0,7.0
24.0,PALI,PALI,SOJAT,KHOKHARA,,33.0,7.0
25.0,PALI,PALI,SOJAT,KHORIYA,,33.0,7.0
26.0,PALI,PALI,SOJAT,MANDLA,,33.0,7.0
27.0,PALI,PALI,SOJAT,MEV,,33.0,7.0
28.0,PALI,PALI,SOJAT,RAJOLA KALAN,,33.0,7.0
29.0,PALI,PALI,SOJAT,RAYARA KALAN (KHURD),,33.0,7.0
30.0,PALI,PALI,SOJAT,RENDRI,,33.0,7.0
31.0,PALI,PALI,SOJAT,REPRAWAS,,33.0,7.0
32.0,PALI,PALI,SOJAT,RUPAWAS,,33.0,7.0
33.0,PALI,PALI,SOJAT,SANDIYA,,33.0,7.0
34.0,PALI,PALI,SOJAT,SARDAR SAMAND,,33.0,7.0
35.0,PALI,PALI,SOJAT,SHIVPURA,,33.0,7.0
36.0,PALI,PALI,SOJAT,SIYAT,,33.0,7.0
37.0,PALI,PALI,SOJAT,SOJAT ROAD,Urbanies,33.0,7.0
38.0,PALI,PALI,SOJAT,SURAYTA,,33.0,7.0
1.0,PALI,PALI,SUMERPUR,ANOPPURA,,33.0,8.0
2.0,PALI,PALI,SUMERPUR,BALANA,,33.0,8.0
3.0,PALI,PALI,SUMERPUR,BALUPURA,,33.0,8.0
4.0,PALI,PALI,SUMERPUR,BAMNERA,,33.0,8.0
5.0,PALI,PALI,SUMERPUR,BANKALI,,33.0,8.0
6.0,PALI,PALI,SUMERPUR,BASANT,,33.0,8.0
7.0,PALI,PALI,SUMERPUR,BHARUNDA,,33.0,8.0
8.0,PALI,PALI,SUMERPUR,BIRAMI,,33.0,8.0
9.0,PALI,PALI,SUMERPUR,CHANOD,,33.0,8.0
10.0,PALI,PALI,SUMERPUR,DAOTARA,,33.0,8.0
11.0,PALI,PALI,SUMERPUR,DHANA,,33.0,8.0
12.0,PALI,PALI,SUMERPUR,DHOLA,,33.0,8.0
13.0,PALI,PALI,SUMERPUR,DUJANA,,33.0,8.0
14.0,PALI,PALI,SUMERPUR,GALTHANI,,33.0,8.0
15.0,PALI,PALI,SUMERPUR,GOGARA,,33.0,8.0
16.0,PALI,PALI,SUMERPUR,JAWAI BANDH,,33.0,8.0
17.0,PALI,PALI,SUMERPUR,KHIMARA,,33.0,8.0
18.0,PALI,PALI,SUMERPUR,KHIWANDI,,33.0,8.0
19.0,PALI,PALI,SUMERPUR,KOLIWARA,,33.0,8.0
20.0,PALI,PALI,SUMERPUR,KORTA,,33.0,8.0
21.0,PALI,PALI,SUMERPUR,KOSELAO,,33.0,8.0
22.0,PALI,PALI,SUMERPUR,LAPOD,,33.0,8.0
23.0,PALI,PALI,SUMERPUR,NETRA,,33.0,8.0
24.0,PALI,PALI,SUMERPUR,NOVI,,33.0,8.0
25.0,PALI,PALI,SUMERPUR,PALRI,,33.0,8.0
26.0,PALI,PALI,SUMERPUR,PAWA,,33.0,8.0
27.0,PALI,PALI,SUMERPUR,POMAWA,,33.0,8.0
28.0,PALI,PALI,SUMERPUR,SALODARIYA,,33.0,8.0
29.0,PALI,PALI,SUMERPUR,SANDERAO,,33.0,8.0
30.0,PALI,PALI,SUMERPUR,SINDRU,,33.0,8.0
1.0,PRATAPGARH,PRATAPGARH,ARNOD,ACHLAWADA,,34.0,1.0
2.0,PRATAPGARH,PRATAPGARH,ARNOD,ACHNARA,,34.0,1.0
3.0,PRATAPGARH,PRATAPGARH,ARNOD,ARNOD,,34.0,1.0
4.0,PRATAPGARH,PRATAPGARH,ARNOD,BARWAS KALAN,,34.0,1.0
5.0,PRATAPGARH,PRATAPGARH,ARNOD,BEDMA,,34.0,1.0
6.0,PRATAPGARH,PRATAPGARH,ARNOD,CHOOPNA,,34.0,1.0
7.0,PRATAPGARH,PRATAPGARH,ARNOD,FATEHGARH,,34.0,1.0
8.0,PRATAPGARH,PRATAPGARH,ARNOD,HEENGLAT,,34.0,1.0
9.0,PRATAPGARH,PRATAPGARH,ARNOD,JAJALI,,34.0,1.0
10.0,PRATAPGARH,PRATAPGARH,ARNOD,KODINERA,,34.0,1.0
11.0,PRATAPGARH,PRATAPGARH,ARNOD,KOTRI,,34.0,1.0
12.0,PRATAPGARH,PRATAPGARH,ARNOD,LALGARH,,34.0,1.0
13.0,PRATAPGARH,PRATAPGARH,ARNOD,LOOPRI,,34.0,1.0
14.0,PRATAPGARH,PRATAPGARH,ARNOD,MANDAWARA,,34.0,1.0
15.0,PRATAPGARH,PRATAPGARH,ARNOD,MOHEDA,,34.0,1.0
16.0,PRATAPGARH,PRATAPGARH,ARNOD,MOWAI,,34.0,1.0
17.0,PRATAPGARH,PRATAPGARH,ARNOD,NAGDI,,34.0,1.0
18.0,PRATAPGARH,PRATAPGARH,ARNOD,NOGAWAN,,34.0,1.0
19.0,PRATAPGARH,PRATAPGARH,ARNOD,PRATAPPURA,,34.0,1.0
20.0,PRATAPGARH,PRATAPGARH,ARNOD,SAKHTHALI KHURD,,34.0,1.0
21.0,PRATAPGARH,PRATAPGARH,ARNOD,VEERAWALI,,34.0,1.0
1.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,ACHALPURA,,34.0,2.0
2.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,AMBAWALI,,34.0,2.0
3.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,BAMBORI,,34.0,2.0
4.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,BARKHERA,,34.0,2.0
5.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,BASERA,,34.0,2.0
6.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,BASERI KUNDAL,,34.0,2.0
7.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,BHATKHERI,,34.0,2.0
8.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,CHANDOLI,,34.0,2.0
9.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,DHAULA PANI,,34.0,2.0
10.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,DHAWATA,,34.0,2.0
11.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,GAGROL,,34.0,2.0
12.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,GANESH PURA,,34.0,2.0
13.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,GOMANA,,34.0,2.0
14.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,HARIPURA,,34.0,2.0
15.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,HARMATIYA JAGEER,,34.0,2.0
16.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,INTON KA TALAB,,34.0,2.0
17.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,JALODA JAGEER,,34.0,2.0
18.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,JALODIYA KELOO KHERA,,34.0,2.0
19.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,KALA KOT,,34.0,2.0
20.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,KARANPUR KALAN,,34.0,2.0
21.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,KARJOO,,34.0,2.0
22.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,KARUNDA,,34.0,2.0
23.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,KESUNDA,,34.0,2.0
24.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,MANPURA JAGEER,,34.0,2.0
25.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,NARANI,,34.0,2.0
26.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,PEELI KHERA,,34.0,2.0
27.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,PEETHALWARI KALAN,,34.0,2.0
28.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,RAMBHAWALI,,34.0,2.0
29.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,SATOLA,,34.0,2.0
30.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,SEMARDA,,34.0,2.0
31.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,SEMARTHALI,,34.0,2.0
32.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,SIYAKHERI,,34.0,2.0
33.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,SOOBI,,34.0,2.0
34.0,PRATAPGARH,PRATAPGARH,CHHOTI SADRI,SWAROOPGANJ,,34.0,2.0
1.0,PRATAPGARH,PRATAPGARH,DALOT,AMBEE RAMA,,34.0,3.0
2.0,PRATAPGARH,PRATAPGARH,DALOT,BANSLAI,,34.0,3.0
3.0,PRATAPGARH,PRATAPGARH,DALOT,BARI SAKHTHALI,,34.0,3.0
4.0,PRATAPGARH,PRATAPGARH,DALOT,BHACHUNDLA,,34.0,3.0
5.0,PRATAPGARH,PRATAPGARH,DALOT,BHAT BHAMRIYA,,34.0,3.0
6.0,PRATAPGARH,PRATAPGARH,DALOT,BORDIYA,,34.0,3.0
7.0,PRATAPGARH,PRATAPGARH,DALOT,BORI A,,34.0,3.0
8.0,PRATAPGARH,PRATAPGARH,DALOT,CHAKOONDA,,34.0,3.0
9.0,PRATAPGARH,PRATAPGARH,DALOT,CHANDERA,,34.0,3.0
10.0,PRATAPGARH,PRATAPGARH,DALOT,CHOKHALI PIPALI,,34.0,3.0
11.0,PRATAPGARH,PRATAPGARH,DALOT,DALOT,,34.0,3.0
12.0,PRATAPGARH,PRATAPGARH,DALOT,JEERAWATA,,34.0,3.0
13.0,PRATAPGARH,PRATAPGARH,DALOT,KAN GARH,,34.0,3.0
14.0,PRATAPGARH,PRATAPGARH,DALOT,KUMHARION KA PATHAR,,34.0,3.0
15.0,PRATAPGARH,PRATAPGARH,DALOT,LAPARIYA RUNDI,,34.0,3.0
16.0,PRATAPGARH,PRATAPGARH,DALOT,LEELIYA,,34.0,3.0
17.0,PRATAPGARH,PRATAPGARH,DALOT,LUHARKHALI,,34.0,3.0
18.0,PRATAPGARH,PRATAPGARH,DALOT,NEENOR,,34.0,3.0
19.0,PRATAPGARH,PRATAPGARH,DALOT,RAIPUR,,34.0,3.0
20.0,PRATAPGARH,PRATAPGARH,DALOT,RAIPUR JANGAL,,34.0,3.0
21.0,PRATAPGARH,PRATAPGARH,DALOT,SALAMGARH,,34.0,3.0
22.0,PRATAPGARH,PRATAPGARH,DALOT,SAT MAHURI,,34.0,3.0
23.0,PRATAPGARH,PRATAPGARH,DALOT,SEWANA,,34.0,3.0
24.0,PRATAPGARH,PRATAPGARH,DALOT,UTHEL,,34.0,3.0
1.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,BAMBORI,,34.0,4.0
2.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,BAORI KHERA,,34.0,4.0
3.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,BARAWARDA,,34.0,4.0
4.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,BARDEEYA,,34.0,4.0
5.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,BARKHERA (RAMPRAD),,34.0,4.0
6.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,BIHARA,,34.0,4.0
7.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,CHIKLAD,,34.0,4.0
8.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,DEOPURA,,34.0,4.0
9.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,DEVGARH,,34.0,4.0
10.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,DHAMOTAR,,34.0,4.0
11.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,DHIKANIYA,,34.0,4.0
12.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,GYASPUR,,34.0,4.0
13.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,JOLAR,,34.0,4.0
14.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,KESHARPURA,,34.0,4.0
15.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,KHERA (KAJLIKHERA),,34.0,4.0
16.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,KHERA NAHARSINGH MATA,,34.0,4.0
17.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,KHOONTGARH,,34.0,4.0
18.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,KHORIYA,,34.0,4.0
19.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,KULMI PURA,,34.0,4.0
20.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,MADHURA TALAB,,34.0,4.0
21.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,MAGRI,,34.0,4.0
22.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,MAND KALAN,,34.0,4.0
23.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,MERIYA KHERI,,34.0,4.0
24.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,NAKOR,,34.0,4.0
25.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,NARAYAN KHEDA,,34.0,4.0
26.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,PAL,,34.0,4.0
27.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,RATHAJANA,,34.0,4.0
28.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,SAREE PEEPLI,,34.0,4.0
29.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,TEELA,,34.0,4.0
30.0,PRATAPGARH,PRATAPGARH,DHAMOTAR,THARA,,34.0,4.0
1.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,AAD,,34.0,5.0
2.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,AMBAV,,34.0,5.0
3.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,ANT,,34.0,5.0
4.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,BHANDLA,,34.0,5.0
5.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,BHARKUNDI,,34.0,5.0
6.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,BHOJPUR,,34.0,5.0
7.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,BILDIYA,,34.0,5.0
8.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,CHARI,,34.0,5.0
9.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,CHARNIYA,,34.0,5.0
10.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,CHARPOTIYA,,34.0,5.0
11.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,CHITORIYA,,34.0,5.0
12.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,DATALIYA,,34.0,5.0
13.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,DEVLA,,34.0,5.0
14.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,GADARIYAWAS,,34.0,5.0
15.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,GADWAS,,34.0,5.0
16.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,GARDA,,34.0,5.0
17.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,GOPALPURA,,34.0,5.0
18.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,GOTHRA,,34.0,5.0
19.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,HAJARI GURHA,,34.0,5.0
20.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,JAWAHAR NAGAR,,34.0,5.0
21.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,JHADOLI,,34.0,5.0
22.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,JUNA BORIYA,,34.0,5.0
23.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,KESHARIYAWAD,,34.0,5.0
24.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,KESHARPURA,,34.0,5.0
25.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,KHOONTA,,34.0,5.0
26.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,LODI MANDVI,,34.0,5.0
27.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,LODIYA,,34.0,5.0
28.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,LOHAGARH,,34.0,5.0
29.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,MANDVI,,34.0,5.0
30.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,MANPUR,,34.0,5.0
31.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,MUGANA,,34.0,5.0
32.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,MUNIYA,,34.0,5.0
33.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,NAD,,34.0,5.0
34.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,NALWA,,34.0,5.0
35.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,NAYA BORIYA,,34.0,5.0
36.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,PAHARA,,34.0,5.0
37.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,PAREL,,34.0,5.0
38.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,PARSOLA,,34.0,5.0
39.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,PARVARIYA SAG,,34.0,5.0
40.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,PEEPLIYA,,34.0,5.0
41.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,SHAKARKAND,,34.0,5.0
42.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,SHIVPURI,,34.0,5.0
43.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,SIHAR,,34.0,5.0
44.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,VAGATPURA,,34.0,5.0
45.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,VAJPURA,,34.0,5.0
46.0,PRATAPGARH,PRATAPGARH,DHARIAWAD,WALISEEMA,,34.0,5.0
1.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,BAKTOR,,34.0,6.0
2.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,BAWARI,,34.0,6.0
3.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,BORI P,,34.0,6.0
4.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,DUNGLAWANI,,34.0,6.0
5.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,GHANTALI,,34.0,6.0
6.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,JAMLI,,34.0,6.0
7.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,JETHLIYA,,34.0,6.0
8.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,KAKARWA PARA,,34.0,6.0
9.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,KALI GHATI,,34.0,6.0
10.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,KELAMELA,,34.0,6.0
11.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,KUPDA,,34.0,6.0
12.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,MAHUWAL,,34.0,6.0
13.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,MORWANIYA,,34.0,6.0
14.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,NALPARA,,34.0,6.0
15.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,NAYAN,,34.0,6.0
16.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,PARTHIPURA,,34.0,6.0
17.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,PEEPAL KHOONT,,34.0,6.0
18.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,PEEPALDA,,34.0,6.0
19.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,ROHANIYA,,34.0,6.0
20.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,SAGBARI,,34.0,6.0
21.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,SOBANIYA,,34.0,6.0
22.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,TAMTIYA,,34.0,6.0
23.0,PRATAPGARH,PRATAPGARH,PEEPAL KHOONT,THECHLA,,34.0,6.0
1.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,ACHAL PUR,,34.0,7.0
2.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,AKHEPUR,,34.0,7.0
3.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,AMLAWAD,,34.0,7.0
4.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,AMLIKHERA,,34.0,7.0
5.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,ASAWATA,,34.0,7.0
6.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,AWLESHWAR,,34.0,7.0
7.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BAJRANG GARH,,34.0,7.0
8.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BAMOTAR,,34.0,7.0
9.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BARI LANK,,34.0,7.0
10.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BAROTHA,,34.0,7.0
11.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BASAD,,34.0,7.0
12.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BASERA,,34.0,7.0
13.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,BORI,,34.0,7.0
14.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,DABRA,,34.0,7.0
15.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,GADOLA,,34.0,7.0
16.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,GANDHER,,34.0,7.0
17.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,GHOTARSI,,34.0,7.0
18.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,JHASRI,,34.0,7.0
19.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,KALYAN PURA,,34.0,7.0
20.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,KARAMDI KHERA,,34.0,7.0
21.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,KERWAS,,34.0,7.0
22.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,KHEROT,,34.0,7.0
23.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,KULTHANA,,34.0,7.0
24.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,KUNI,,34.0,7.0
25.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,LUHARIYA,,34.0,7.0
26.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,MACHLANA,,34.0,7.0
27.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,MAGRODA,,34.0,7.0
28.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,MANOHAR GARH,,34.0,7.0
29.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,ODWARA,,34.0,7.0
30.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,PANMODI,,34.0,7.0
31.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,PEELOO,,34.0,7.0
32.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,SAMLI PATHAR,,34.0,7.0
33.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,SEMLOPUR,,34.0,7.0
34.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,SIDH PURA,,34.0,7.0
35.0,PRATAPGARH,PRATAPGARH,PRATAPGARH,VARMANDAL,,34.0,7.0
1.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,BANGHATI,,34.0,8.0
2.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,CHHARI,,34.0,8.0
3.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,DATEEYAR,,34.0,8.0
4.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,DHARIYAKHEDI,,34.0,8.0
5.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,KACHOTIYA,,34.0,8.0
6.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,KESHARPURA,,34.0,8.0
7.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,KUSHALPURA,,34.0,8.0
8.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,LAMBA DABRA,,34.0,8.0
9.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,MOTA DHAMANIYA,,34.0,8.0
10.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,MOTAMAYANGA,,34.0,8.0
11.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,MOTI KHERI,,34.0,8.0
12.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,PADALIYA,,34.0,8.0
13.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,PANDAWA,,34.0,8.0
14.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,PATELIYA,,34.0,8.0
15.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,RAM PURIYA,,34.0,8.0
16.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,RATAN PURIYA,,34.0,8.0
17.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,SEMALIYA,,34.0,8.0
18.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,SODALPUR,,34.0,8.0
19.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,SUHAG PURA,,34.0,8.0
20.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,TALAYA,,34.0,8.0
21.0,PRATAPGARH,PRATAPGARH,SUHAGPURA,VEERPUR,,34.0,8.0
1.0,RAJSAMAND,RAJSAMAND,AMET,AGARIYA,,35.0,1.0
2.0,RAJSAMAND,RAJSAMAND,AMET,AIDANA,,35.0,1.0
3.0,RAJSAMAND,RAJSAMAND,AMET,BEEKAWAS,,35.0,1.0
4.0,RAJSAMAND,RAJSAMAND,AMET,DOWADA,,35.0,1.0
5.0,RAJSAMAND,RAJSAMAND,AMET,GALWA,,35.0,1.0
6.0,RAJSAMAND,RAJSAMAND,AMET,GHOSUNDI,,35.0,1.0
